LotArea,OverallQual,YearBuilt,YearRemodAdd,TotalBsmtSF,GrLivArea,GarageCars,FullBath,TotRmsAbvGrd,Fireplaces,MasVnrArea,GarageYrBlt,BsmtFinSF1,OpenPorchSF,ExterQual,KitchenQual,BsmtQual,GarageQual,FireplaceQu,HeatingQC,NB_Blmngtn,NB_Blueste,NB_BrDale,NB_BrkSide,NB_ClearCr,NB_CollgCr,NB_Crawfor,NB_Edwards,NB_Gilbert,NB_IDOTRR,NB_MeadowV,NB_Mitchel,NB_NAmes,NB_NPkVill,NB_NWAmes,NB_NoRidge,NB_NridgHt,NB_OldTown,NB_SWISU,NB_Sawyer,NB_SawyerW,NB_Somerst,NB_StoneBr,NB_Timber,NB_Veenker,SalePrice,above_median
8125,7,2005,2006,756,1553,2,2,6,0,0.0,2005.0,0,45,4,4,4,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,186500.0,1
12328,6,1976,1976,1012,1034,3,1,6,0,335.0,1976.0,539,0,3,3,3,3,0,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,169900.0,1
9600,6,1917,1950,735,2058,2,1,8,1,0.0,1950.0,319,0,3,3,4,2,4,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,129500.0,0
7200,5,1950,1950,876,988,1,1,6,0,0.0,1950.0,534,80,3,3,3,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,119000.0,0
11160,7,1968,1968,2110,2110,2,2,8,2,0.0,1968.0,1065,0,4,5,3,3,3,5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,244000.0,1
3136,7,2003,2003,1405,1405,2,2,6,1,163.0,2003.0,0,36,4,4,4,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,171750.0,1
9858,5,1968,1968,864,874,1,1,5,0,0.0,1968.0,510,0,3,3,3,3,0,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,130000.0,0
17542,7,1974,2003,1192,2167,2,2,9,2,0.0,1974.0,125,47,4,4,3,3,4,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,294000.0,1
6931,7,2003,2004,746,1656,2,2,7,1,92.0,2003.0,0,128,4,4,4,3,4,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,165400.0,1
6240,6,1931,1950,884,1367,1,1,6,1,0.0,1978.0,425,0,3,3,3,3,4,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127500.0,0
14303,8,1994,1994,1986,1987,2,2,7,1,554.0,1994.0,1314,36,4,4,4,3,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,301500.0,1
4060,5,1922,1950,864,864,0,1,4,0,0.0,1980.0,0,96,3,3,2,0,0,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,99900.0,0
9587,7,2005,2005,856,1166,2,2,5,0,182.0,2005.0,655,0,4,4,4,3,0,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,190000.0,1
9750,6,1969,1969,1054,1054,2,1,6,0,0.0,1969.0,602,0,3,3,4,3,0,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,151000.0,0
24682,6,1999,1999,841,1675,2,2,7,1,0.0,1999.0,0,103,3,3,4,3,3,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,181000.0,1
9600,5,1956,1956,1050,1050,1,1,5,0,0.0,1956.0,504,0,3,3,3,3,0,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,128900.0,0
11250,4,1957,1989,1104,1788,1,1,8,2,0.0,1957.0,0,0,3,3,3,3,3,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,161500.0,0
13515,6,1919,1950,764,1824,2,1,8,1,0.0,1940.0,0,0,3,3,3,3,4,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,180500.0,1
4060,6,1998,1999,1405,1337,2,2,5,0,0.0,1998.0,266,68,4,4,4,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,181000.0,1
3735,7,1999,1999,691,1452,2,2,6,0,218.0,1999.0,450,34,4,4,4,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,183900.0,1
10120,7,1910,1950,925,1889,1,1,9,1,0.0,1960.0,0,0,2,3,3,3,4,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,122000.0,0
13214,9,2008,2009,2002,2018,3,2,10,1,0.0,2009.0,0,76,5,5,5,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,378500.0,1
14100,8,1935,1997,728,3447,3,3,11,2,632.0,1982.0,192,12,3,4,3,3,4,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,381000.0,1
11344,5,1958,1958,874,1524,1,1,7,0,180.0,1958.0,460,0,3,3,3,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,144000.0,0
23595,7,1979,1979,1332,1524,2,0,4,1,0.0,1979.0,1258,0,4,4,4,3,3,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,260000.0,1
9156,6,1968,1968,1489,1489,2,2,7,1,0.0,1968.0,0,0,3,4,3,3,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,185750.0,1
13526,5,1965,1965,935,935,1,1,5,0,114.0,1965.0,560,0,3,3,3,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,137000.0,0
11512,6,1959,2006,1019,1357,1,1,5,1,84.0,1959.0,719,0,3,5,3,3,4,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,177000.0,1
5362,5,1910,2003,661,1250,2,2,8,1,0.0,1985.0,0,0,3,3,3,3,4,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,139000.0,0
11345,5,1948,1950,928,1920,2,2,10,0,567.0,1948.0,220,0,3,3,3,3,0,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,137000.0,0
12936,6,1972,1972,723,1395,2,1,6,1,0.0,1972.0,593,116,3,3,3,3,3,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,162000.0,0
17871,6,1967,1976,1680,1724,2,1,7,1,359.0,1967.0,528,0,3,3,4,3,4,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,197900.0,1
9473,8,2002,2002,1128,2031,2,2,7,1,0.0,2002.0,804,211,4,4,4,3,4,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,237000.0,1
7500,4,1920,1950,698,1128,2,1,6,0,0.0,1980.0,0,0,3,3,3,3,0,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,68400.0,0
9808,7,2002,2002,1573,1573,2,2,6,0,110.0,2002.0,788,72,4,4,4,3,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,227000.0,1
8049,7,1990,1990,1309,1339,2,2,6,1,54.0,1990.0,1053,58,3,3,4,4,3,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,180000.0,1
8800,5,1977,2008,1040,1040,2,2,5,0,0.0,1977.0,532,0,3,4,4,3,0,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,150500.0,0
9400,6,1971,1971,912,1824,0,2,8,0,0.0,1980.0,0,0,3,3,3,0,0,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,139000.0,0
9638,6,1919,1990,804,2447,1,2,10,1,0.0,1969.0,0,0,3,4,3,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,169000.0,1
6000,6,1939,1950,780,1412,1,1,6,1,0.0,1939.0,0,0,3,3,3,3,4,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,132500.0,0
9790,6,1963,1963,1328,1328,2,1,6,2,451.0,1963.0,569,26,3,3,3,3,4,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,143000.0,0
36500,5,1964,1964,1624,1582,2,2,7,0,621.0,1964.0,812,198,3,3,3,3,0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,190000.0,1
5664,8,2000,2000,1501,1659,2,2,5,1,0.0,2000.0,1158,59,4,5,4,3,5,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,278000.0,1
11065,8,2006,2006,1085,1970,3,2,8,1,788.0,2006.0,0,74,4,5,4,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,281000.0,1
14112,5,1964,1964,1152,1152,2,1,6,1,86.0,1964.0,1014,0,3,3,3,3,4,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,180500.0,1
1680,5,1972,1972,630,1302,1,2,6,0,268.0,1972.0,231,0,3,3,3,3,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,119500.0,0
6600,5,1892,1965,994,2372,1,2,11,0,0.0,1985.0,0,287,3,3,3,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,107500.0,0
10140,7,1976,1976,832,1664,2,2,8,1,0.0,1976.0,194,28,3,3,4,3,3,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,162900.0,0
8172,5,1955,1990,864,864,2,1,5,0,0.0,1957.0,167,0,3,3,3,3,0,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,115000.0,0
8400,5,1968,1968,1052,1052,1,1,5,0,168.0,1968.0,1016,0,3,3,3,3,0,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,138500.0,0
8700,5,1963,1963,1120,1128,2,2,6,0,148.0,1963.0,776,20,3,3,3,3,0,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,155000.0,0
3675,6,2005,2006,547,1072,2,2,5,0,82.0,2005.0,547,44,3,3,4,3,0,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,140000.0,0
63887,10,2008,2008,6110,5642,2,2,12,3,796.0,2008.0,5644,292,5,5,5,3,4,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,160000.0,0
7500,5,1959,1994,1246,1246,1,1,6,0,0.0,1959.0,340,0,3,4,3,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,154000.0,0
10762,7,1999,1999,978,1983,2,2,9,1,344.0,1999.0,694,0,4,4,4,3,3,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,225000.0,1
7500,6,1942,1950,771,1494,1,1,7,2,0.0,1942.0,547,0,3,4,3,3,4,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,177500.0,1
10120,8,1994,1994,1165,2526,3,2,8,1,391.0,1994.0,740,78,4,4,4,3,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,290000.0,1
8688,7,2005,2005,1616,1616,3,2,7,0,228.0,2005.0,0,59,4,4,4,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,232000.0,1
3363,7,2004,2004,976,1708,2,2,7,0,117.0,2004.0,0,40,4,4,4,3,0,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,130000.0,0
13173,9,2006,2007,1652,1652,2,2,6,2,300.0,2006.0,1572,102,4,5,5,3,5,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,325000.0,1
6955,7,2005,2006,1368,1368,2,2,6,1,94.0,2005.0,0,35,4,4,4,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,202500.0,1
8072,5,1994,1995,990,990,2,1,5,0,0.0,2000.0,746,64,3,3,4,3,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,138000.0,0
12000,5,1948,2005,924,1122,2,1,6,0,0.0,1948.0,144,36,3,4,3,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,147000.0,0
7153,6,1991,1991,1278,1294,2,2,6,0,88.0,1991.0,1200,51,3,4,4,3,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,179200.0,1
17500,7,1959,2002,1902,1902,2,2,7,2,0.0,1959.0,1406,207,4,5,4,3,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,335000.0,1
8814,7,2005,2007,1274,1274,2,2,6,0,80.0,2005.0,925,98,4,4,4,3,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,203000.0,1
9572,8,1990,1990,1453,2810,2,2,9,1,336.0,1990.0,482,0,4,4,5,4,5,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,302000.0,1
14774,9,1999,1999,1393,2599,3,2,10,1,165.0,1999.0,0,30,4,4,4,3,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,333168.0,1
8190,4,1954,1954,948,948,1,1,5,1,0.0,1956.0,732,36,3,3,3,3,3,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,119000.0,0
11075,6,1969,1969,952,2112,2,2,9,2,0.0,1969.0,500,0,3,3,2,3,4,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,206900.0,1
10226,8,2008,2008,1622,1630,3,2,8,1,270.0,2008.0,0,42,4,5,5,3,4,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,295493.0,1
4230,7,2006,2007,1352,1352,2,2,5,1,0.0,2006.0,0,241,4,4,5,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,208900.0,1
14781,8,2001,2002,1753,1787,3,2,7,1,178.0,2001.0,0,150,4,4,4,3,3,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,275000.0,1
10215,4,1954,1954,864,948,1,1,5,0,132.0,1954.0,492,0,3,3,3,3,0,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,111000.0,0
8400,6,1957,1957,1478,1478,2,1,6,2,0.0,1957.0,189,0,3,3,3,3,4,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,156500.0,0
6627,3,1949,1950,0,720,1,1,4,0,0.0,1955.0,0,0,3,3,0,3,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72500.0,0
10186,7,1992,1992,750,1923,2,2,8,1,0.0,1992.0,674,39,4,4,4,3,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,190000.0,1
5330,4,1940,1950,420,708,0,1,5,0,0.0,1980.0,280,0,2,2,3,0,0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,82500.0,0
9986,8,2006,2007,1795,1795,3,2,7,1,428.0,2007.0,0,49,4,4,5,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,147000.0,0
3636,4,1922,1950,796,796,0,1,5,0,0.0,1980.0,0,0,3,3,3,0,0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55000.0,0
4270,3,1931,2006,544,774,0,1,6,0,0.0,1980.0,544,0,3,4,3,0,0,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,79000.0,0
6600,5,1982,2008,816,816,1,1,5,1,0.0,1982.0,641,0,4,4,3,3,5,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,130500.0,0
10440,6,1920,1950,1510,2792,2,2,8,2,0.0,1920.0,493,547,4,3,4,2,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,256000.0,1
9084,7,1998,1998,935,1632,2,2,8,1,0.0,1998.0,0,28,3,3,4,3,3,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,176500.0,1
10000,8,2006,2006,1588,1588,3,2,7,1,410.0,2006.0,0,45,4,4,4,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,227000.0,1
10780,5,1976,1976,911,954,2,1,6,0,0.0,1976.0,483,0,3,3,3,3,0,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,132500.0,0
8877,4,1938,1958,816,816,1,1,3,1,0.0,1958.0,690,0,3,3,3,2,4,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,100000.0,0
7200,5,1938,1995,803,1360,1,1,6,0,0.0,1951.0,0,65,3,4,3,3,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,125500.0,0
2368,5,1970,1970,765,1365,2,1,7,0,312.0,1970.0,765,36,3,3,3,3,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,125000.0,0
9650,6,1977,1977,1350,1334,2,2,6,1,360.0,1977.0,686,16,3,3,4,3,3,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,167900.0,1
9246,5,1973,1973,1656,1656,2,2,8,0,564.0,1973.0,0,211,3,3,3,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,135000.0,0
4118,4,1941,1950,693,693,0,1,4,0,0.0,1980.0,0,20,3,2,3,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,52500.0,0
13450,7,2002,2002,916,1861,2,2,8,0,0.0,2002.0,700,91,4,4,4,3,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200000.0,1
9560,5,1972,1972,864,864,1,1,5,0,0.0,1972.0,360,0,3,3,3,3,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,128500.0,0
8294,4,1971,1971,858,872,4,1,5,0,0.0,1974.0,0,0,3,3,3,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,123000.0,0
13695,6,2003,2004,1114,1114,2,1,6,0,0.0,2004.0,814,78,3,4,4,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,155000.0,0
9375,8,2002,2002,1284,2169,2,2,7,1,149.0,2002.0,0,87,4,4,4,3,4,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,228500.0,1
7558,6,1928,1950,896,1913,2,1,9,1,0.0,1929.0,0,0,3,3,3,2,3,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,177000.0,1
11103,7,2006,2006,728,1456,2,2,8,1,0.0,2006.0,0,0,4,4,4,3,3,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,155835.0,0
6000,4,1920,1950,960,960,1,1,5,0,0.0,1997.0,250,0,3,2,3,3,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,108500.0,0
20781,7,1968,2003,1568,2156,2,2,9,1,0.0,1968.0,297,80,3,3,3,4,4,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,262500.0,1
15306,8,2006,2007,1732,1776,3,2,7,1,100.0,2006.0,80,0,4,4,5,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,283463.0,1
16196,7,1998,1998,1482,1494,2,2,5,1,0.0,1998.0,1443,25,4,4,4,3,2,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,215000.0,1
5250,8,1872,1987,684,2358,0,2,8,0,0.0,1980.0,259,54,3,3,3,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,122000.0,0
11643,5,1969,1969,1248,2634,4,2,12,0,368.0,1969.0,500,0,3,3,3,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,200000.0,1
9247,6,1962,1962,858,1716,2,1,8,1,318.0,1962.0,319,84,3,3,3,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,171000.0,1
6000,6,1937,2000,698,1176,2,1,4,0,0.0,1999.0,0,0,4,3,3,3,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,134900.0,0
14720,8,1995,1996,2033,3238,3,2,9,1,579.0,1996.0,816,86,4,4,4,3,5,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,410000.0,1
10316,7,2000,2000,992,1865,3,2,7,1,0.0,2000.0,735,184,4,4,4,3,3,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,235000.0,1
10192,7,1968,1992,570,1920,2,3,8,1,143.0,1968.0,0,98,3,4,3,3,3,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,170000.0,1
9477,5,1966,1966,864,892,1,1,5,0,65.0,1966.0,340,0,3,3,3,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,110000.0,0
12537,5,1971,2008,1078,1078,2,1,6,1,0.0,1971.0,734,0,3,3,3,3,2,5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,149900.0,0
2117,6,2000,2000,756,1573,2,2,5,0,216.0,2000.0,378,32,4,4,4,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,177500.0,1
16737,9,2004,2005,1980,1980,3,2,8,1,66.0,2004.0,1447,45,4,5,5,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,315000.0,1
9842,5,1921,1998,612,2601,2,3,8,0,0.0,1998.0,0,0,3,3,3,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,189000.0,1
16158,7,2005,2005,1530,1530,2,2,7,1,16.0,2005.0,1274,36,4,4,5,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,260000.0,1
12513,4,1920,2007,715,1738,1,2,7,1,0.0,1920.0,0,0,3,3,3,3,4,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,104900.0,0
8499,6,2006,2007,616,1412,2,2,6,1,0.0,2007.0,0,36,3,4,4,3,4,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,156932.0,0
3180,7,2005,2005,600,1200,2,2,4,0,0.0,2005.0,0,166,4,4,4,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,144152.0,0
7500,7,2000,2000,814,1674,2,2,7,0,0.0,2000.0,533,96,4,4,4,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,216000.0,1
9179,7,1999,1999,873,1790,2,2,7,0,158.0,1999.0,633,88,4,4,4,3,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,193000.0,1
2665,5,1977,1977,757,1475,1,2,6,1,0.0,1977.0,548,26,3,3,3,3,3,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127000.0,0
4435,6,2003,2004,848,848,2,1,4,0,170.0,2003.0,685,0,4,4,4,3,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,144000.0,0
10635,8,2003,2003,1657,1668,2,2,8,1,171.0,2003.0,370,262,4,4,4,3,3,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,232000.0,1
5400,4,1920,1950,840,1374,1,1,6,0,0.0,1967.0,315,0,2,3,3,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,105000.0,0
9600,6,1955,1996,992,1661,1,1,8,1,0.0,1955.0,831,28,3,4,3,3,3,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,165500.0,1
9750,7,1998,1998,1108,2097,2,2,8,1,0.0,1998.0,975,170,3,4,4,3,3,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,274300.0,1
11400,10,2001,2002,2633,2633,3,2,8,2,705.0,2001.0,1282,140,5,5,5,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,466500.0,1
